candlesticks,9
knops,6
flowers.,1
2535,5
"same,",17
proceed,15
2536,5
2537,5
lamps,22
2538,5
tongs,4
snuffdishes,1
2539,4
talent,14
vessels.,4
2540,4
"pattern,",1
tabernacle,245
curtains,27
twined,21
curtain,21
measure.,8
coupled,12
loops,12
blue,8
selvedge,2
coupling;,1
uttermost,27
"curtain,",5
coupling,7
second.,7
second;,2
taches,7
couple,10
tabernacle.,25
hair,44
make.,2
forefront,9
outmost,4
"coupling,",2
coupleth,2
"loops,",1
remnant,83
skins.,1
boards,30
"board,",5
board.,4
tenons,1
order,46
southward.,4
sockets,45
boards;,3
board,8
"tenons,",3
tenons.,2
north,83
boards.,3
sides.,2
both;,1
corners.,2
"boards,",5
sockets;,1
bars,29
westward.,6
middle,17
bar,6
end.,29
rear,4
linen,43
pillars,59
overlaid,34
hooks,15
silver.,30
"taches,",3
side.,33
2636,4
hanging,17
needlework.,2
2637,4
broad;,4
foursquare,3
brass.,23
pans,1
"ashes,",6
"shovels,",9
"basons,",9
"fleshhooks,",5
firepans,2
grate,5
network,5
brass;,12
net,27
brasen,29
compass,36
"rings,",7
court,74
southward,10
hangings,17
fillets,8
"ten,",5
"three,",9
needlework,3
"four,",17
four.,15
filleted,3
pins,7
"court,",31
always.,5
behalf,5
priest’s,43
nadab,10
"ithamar,",7
beauty.,8
"hearted,",2
"wisdom,",51
consecrate,14
office.,12
make;,1
"breastplate,",4
"robe,",9
broidered,8
"mitre,",2
girdle,27
linen.,9
ephod,21
work.,42
shoulderpieces,4
edges,2
curious,10
birth.,4
engraver,1
engravings,5
engrave,2
ouches,5
shoulders,9
memorial.,2
chains,24
ends;,1
wreathen,10
fasten,5
ouches.,1
breastplate,17
doubled;,1
span,6
settings,1
rows,13
row,9
"sardius,",3
"topaz,",3
carbuncle,2
row.,3
"emerald,",3
"sapphire,",3
diamond.,2
"ligure,",2
"agate,",2
amethyst.,3
"beryl,",4
"onyx,",4
jasper,5
inclosings.,2
"twelve,",21
signet;,1
tribes.,9
2823,10
2824,10
2825,10
"ouches,",2
2826,9
inward.,7
2827,8
"make,",3
"underneath,",2
forepart,5
ephod.,10
2828,7
bind,49
lace,3
loosed,21
2829,5
2830,4
urim,6
thummim;,1
2831,4
robe,15
blue.,2
2832,2
hole,11
woven,4
"habergeon,",2
rent.,3
2833,2
hem,7
pomegranates,17
bells,4
2834,2
bell,4
"pomegranate,",5
2835,2
sound,81
2836,2
plate,2
holiness,19
2837,2
"lace,",1
mitre;,2
mitre,8
2838,2
"forehead,",9
hallow,15
gifts;,2
2839,2
embroider,1
2840,2
"coats,",4
"girdles,",3
bonnets,5
2841,2
anoint,34
2842,2
breeches,5
nakedness;,6
thighs,3
2843,2
"congregation,",98
"iniquity,",57
"bullock,",43
tempered,3
anointed,71
wheaten,1
flour,44
"basket,",5
bullock,58
rams.,5
"garments,",35
gird,27
mitre.,1
bullock.,2
congregation.,47
"finger,",8
covereth,26
"inwards,",15
caul,12
"liver,",9
"kidneys,",16
"skin,",29
"dung,",9
ram;,4
ram.,6
inwards,5
"savour,",11
tip,9
thumb,6
toe,6
"hallowed,",1
"rump,",5
consecration,5
loaf,2
cake,10
oiled,2
wafer,1
wave,32
breast,13
"consecration,",3
part.,6
heave,29
"waved,",2
heaved,3
consecrated,13
atonement,75
"consecrations,",3
remainder,6
2936,3
cleanse,32
2937,2
2938,2
altar;,9
2939,2
2940,2
hin,20
oil;,10
2941,1
2942,1
continual,33
2943,1
2944,1
2945,1
2946,1
incense,98
withal.,8
dresseth,1
"lamps,",13
lighteth,3
"sacrifice,",30
offering;,29
atonements,1
numberest,3
"give,",10
passeth,36
"numbered,",13
sanctuary,55
(a,1
gerahs),2
less,26
"shekel,",8
congregation;,9
laver,14
thereat,3
"minister,",12
principal,16
myrrh,7
"shekels,",50
cinnamon,1
calamus,2
cassia,1
"ointment,",7
ointment,13
compound,1
apothecary,2
oil.,22
"therewith,",7
foot.,6
"poured,",2
composition,2
"holy,",34
compoundeth,1
putteth,30
"stacte,",1
"onycha,",1
galbanum;,1
frankincense,10
"perfume,",1
confection,1
"apothecary,",1
beat,36
"small,",10
perfume,2
"thereto,",6
bezaleel,7
"uri,",5
"hur,",11
tribe,230
"understanding,",33
"knowledge,",31
"workmanship,",2
devise,16
cutting,5
carving,2
"timber,",4
workmanship.,1
"aholiab,",5
"ahisamach,",3
hearted,6
"thereupon,",2
furniture,1
cloths,4
"priest,",133
sabbaths,12
therefore;,2
defileth,8
done;,7
"rested,",3
written,199
delayed,2
"earrings,",5
fashioned,5
graving,2
"tool,",1
molten,37
"proclamation,",1
offerings;,10
play.,3
down;,20
broughtest,13
"calf,",8
"thereunto,",2
stiffnecked,7
hot,20
"mountains,",61
fierce,37
swarest,5
"self,",1
"turned,",18
sides;,3
written.,9
writing,26
tables.,4
"shouted,",5
camp.,21
shout,17
"mastery,",1
"camp,",33
dancing,4
"powder,",4
strawed,5
mischief.,7
calf.,3
shame,55
enemies),1
"companion,",3
today,2
bestow,8
sin.,55
blot,12
3233,5
book.,15
3234,4
nevertheless,90
3235,4
"depart,",22
"perizzite,",4
jebusite,3
honey,20
"tidings,",12
ornaments.,1
"moment,",7
ornaments,8
stripped,12
cloudy,6
"descended,",3
"worshipped,",6
friend.,8
"nun,",15
sayest,22
consider,58
rest.,19
"separated,",3
proclaim,23
"gracious,",6
mercy.,20
3321,9
3322,9
"by,",29
clift,1
3323,8
hew,12
"tables,",6
brakest.,1
hewed,13
first;,5
proclaimed,14
"proclaimed,",2
"longsuffering,",7
abundant,11
keeping,12
forgiving,4
transgression,28
means,28
guilty;,5
"marvels,",1
terrible,41
jebusite.,7
"altars,",17
groves,12
"jealous,",2
whoring,17
sacrifice;,6
keep.,1
abib,3
matrix,3
male.,1
harvest,33
"weeks,",5
ingathering,1
year’s,2
thrice,6
menchildren,1
leaven;,2
shone,6
shone;,1
3432,3
3433,3
3434,2
3435,2
kindle,19
"covering,",7
"bars,",5
"sockets,",7
"table,",20
"staves,",8
"shewbread,",11
entering,46
"grate,",1
"cords,",10
stirred,22
"willing,",3
garments.,9
"tablets,",3
spin,3
"spun,",1
wisdom,146
spun,1
hair.,2
"set,",5
breastplate;,1
"spice,",1
incense.,9
3530,2
3531,2
workmanship;,1
3532,2
3533,2
3534,2
"teach,",4
3535,1
"engraver,",2
"workman,",4
"embroiderer,",1
"weaver,",1
understanding,93
"commandment,",22
sanctuary.,20
bringing.,1
sufficient,13
much.,12
size.,4
that.,5
half.,1
equally,1
distant,1
tabernacle;,4
"corner,",4
sockets.,1
shoot,19
thereunto,6
needlework;,2
chapiters,15
"without,",28
seat;,1
seatward,1
cherubims.,5
handbreadth,1
about;,13
"dishes,",2
"spoons,",8
"withal,",3
candlestick;,2
flower;,1
flowers,9
"snuffers,",6
"snuffdishes,",2
"cubit,",5
cubit;,4
foursquare;,4
apothecary.,1
staves.,2
withal;,3
lookingglasses,1
"assembling,",1
assembled,34
"twenty,",3
twenty;,3
cubits;,17
"gate,",57
overlaying,2
"needlework,",2
"length,",8
answerable,1
court.,9
four;,1
"counted,",1
"levites,",84
priest.,19
embroiderer,1
occupied,6
"talents,",10
bekah,1
"upward,",34
talents,35
vail;,2
socket.,1
"chapiters,",1
shekels.,6
therewith,15
3831,2
aaron;,5
"plates,",1
"wires,",1
linen;,1
inclosed,8
"graven,",2
signets,1
ephod;,2
doubled.,1
"row,",5
"ends,",1
rings;,1
fastened,18
band,13
"hole,",1
rend.,1
3924,3
hems,1
3925,3
pomegranates;,3
3926,3
3927,3
3928,3
3929,3
3930,2
"writing,",12
3931,1
tied,3
3932,1
finished,31
3933,1
3934,1
3935,1
3936,1
3937,1
"candlestick,",9
3938,1
3939,1
3940,1
"pins,",4
3941,1
3942,1
3943,1
vail.,3
gate.,25
clothe,16
priesthood,4
reared,10
pillars.,4
testimony;,3
4024,4
4025,3
4026,3
4027,3
4028,3
4029,3
4030,3
4031,3
4032,2
washed;,1
4033,2
4034,2
4035,2
4036,2
onward,1
4037,2
4038,2
journeys.,2
leviticus,1
blemish,31
voluntary,4
flay,3
"parts,",13
legs,11
"namely,",22
blemish.,8
northward,8
"all,",74
"turtledoves,",7
pigeons.,2
wring,3
wrung,4
pluck,30
crop,2
"feathers,",4
asunder,12
flour;,3
thereout,1
handful,8
oblation,28
baken,8
"oven,",7
"pan,",6
"unleavened,",1
"fryingpan,",2
"leaven,",6
"firstfruits,",4
savour.,2
salt;,1
lacking,7
herd;,1
"flanks,",5
flock;,6
backbone;,1
"goat,",12
"dwellings,",3
ignorance,12
"sinned,",35
bullock’s,3
"ignorance,",5
somewhat,24
"known,",12
forgiven,36
knowledge;,8
common,16
sinned.,7
"committed,",10
"swearing,",2
utter,44
iniquity.,43
unclean,143
carcase,31
hidden,16
"unclean,",12
guilty.,5
uncleanness,23
pronouncing,1
pronounce,23
these.,12
confess,28
"pigeons,",7
"first,",46
ephah,23
"priest’s,",3
estimation,13
amends,1
harm,9
forbidden,3
"guilty,",4
"estimation,",6
erred,8
trespassed,11
"fellowship,",2
"violence,",12
neighbour;,9
"lost,",10
sweareth,10
falsely;,3
"doeth,",6
"principal,",1
"appertaineth,",1
trespassing,2
offerings.,23
"handful,",1
leaven.,1
anointed;,3
"perpetual,",2
pan,1
"baken,",1
wholly,27
offereth,15
earthen,10
vessel,28
"scoured,",1
rinsed,3
reconcile,5
offered.,2
dressed,4
"dry,",6
"thanksgiving,",9
thanksgiving,13
"flour,",11
fried.,1
"cakes,",5
sprinkleth,2
offered;,2
"accepted,",3
imputed,7
"abomination,",6
pertain,6
abominable,20
goat.,1
dieth,24
use,33
726,22
727,20
728,18
729,15
730,11
"breast,",5
"bring,",3
waved,4
731,12
sons’.,1
732,12
733,12
734,12
735,11
office;,1
736,11
737,11
738,10
oblations,2
girded,31
"girdle,",7
therewith.,9
thummim.,3
head;,18
"forefront,",1
"plate,",1
crown;,2
purified,10
reconciliation,6
"hide,",1
camp;,7
fat.,5
thumbs,3
toes,4
"cake,",2
"wafer,",2
consecrations,1
part;,3
833,14
834,14
835,13
836,11
liver,3
people’s,4
manner.,7
breasts,18
faces.,4
"censer,",7
glorified.,7
mishael,1
uncle,7
uncover,25
rend,17
clothes;,6
bewail,6
"unholy,",2
clean;,7
"left,",26
"due,",5
ever;,19
befallen,7
parteth,3
"hoof,",5
"clovenfooted,",3
cheweth,8
"cud,",9
chew,3
"camel,",3
divideth,10
hoof;,5
"coney,",1
"hare,",2
"swine,",4
cud;,1
touch;,1
fins,5
scales,7
carcases,18
abomination.,5
fowls;,1
"eagle,",9
"ossifrage,",2
"ospray,",2
"vulture,",1
kite,1
kind;,3
raven,4
"owl,",6
"hawk,",2
"cuckow,",2
hawk,3
"cormorant,",2
"swan,",2
"pelican,",2
gier,2
"stork,",3
heron,2
"lapwing,",2
bat.,2
"creep,",1
flying,9
bald,12
beetle,1
grasshopper,3
kind.,1
beareth,24
unclean.,29
"paws,",1
creep,6
"weasel,",1
"mouse,",2
tortoise,1
"ferret,",1
"chameleon,",1
"lizard,",1
"snail,",1
mole.,1
"fall,",31
unclean;,10
cleansed.,5
1133,15
"vessel,",11
whereinto,3
"falleth,",4
1134,13
drunk,24
1135,12
whereupon,16
ranges,3
1136,11
1137,9
sowing,2
"sown,",8
clean.,34
1138,9
1139,9
1140,8
1141,7
abomination;,1
1142,7
"belly,",9
1143,7
"creepeth,",1
thereby.,9
1144,6
holy;,7
defile,37
1145,6
1146,5
1147,5
separation,19
infirmity,6
purifying,11
fulfilled.,17
"pigeon,",1
cleansed,22
issue,23
"turtles,",3
pigeons;,1
"rising,",3
"scab,",3
bright,26
"spot,",9
leprosy;,3
"white,",10
deeper,9
leprosy,25
spot,14
"stay,",3
skin;,11
scab,4
"cleansing,",4
spreadeth,14
leprosy.,7
priest;,11
rising,34
quick,8
raw,5
rising;,1
wheresoever,12
looketh;,1
appeareth,9
"which,",10
"boil,",5
"healed,",8
"reddish,",3
"if,",7
lower,16
boil.,1
dark;,6
plague.,5
1323,20
boil;,1
1324,18
burneth,16
1325,18
1326,14
1327,14
1328,13
inflammation,1
burning.,2
1329,12
beard;,1
1330,11
yellow,4
hair;,2
"scall,",3
beard.,4
1331,12
black,12
scall,11
1332,11
1333,11
"shaven,",4
shave;,1
1334,8
1335,7
cleansing;,1
1336,6
1337,6
1338,5
"spots,",1
spots;,1
1339,4
spots,4
darkish,1
freckled,1
1340,3
bald;,1
1341,4
forehead,5
1342,4
reddish,3
sore;,3
forehead.,1
1343,4
1344,3
1345,3
leper,8
"rent,",11
"lip,",2
1346,3
defiled;,7
habitation,34
1347,3
woollen,5
1348,3
"warp,",8
woof;,1
woollen;,1
1349,3
greenish,2
"woof,",7
"leprosy,",4
1350,3
"plague,",8
1351,4
fretting,3
1352,4
warp,1
1353,3
"look,",10
1354,3
1355,3
"colour,",2
spread;,1
fret,6
"inward,",3
1356,3
dark,27
washing,7
woof,1
1357,3
spreading,4
1358,3
"wash,",3
1359,2
cleansing,4
leper;,2
cedar,38
hyssop,3
running,25
"bird,",9
shave,13
beard,6
"eyebrows,",1
deals,18
log,5
"cleansed,",12
uncleanness;,2
"poor,",45
much;,3
get;,3
"get,",2
1432,11
pertaineth,7
cleansing.,1
1433,10
1434,9
"possession,",23
1435,9
owneth,2
seemeth,28
1436,7
1437,6
walls,47
"strakes,",1
wall;,5
1438,6
1439,6
1440,5
1441,5
scraped,2
scrape,3
1442,5
plaister,6
1443,5
plaistered;,1
1444,5
1445,5
timber,22
morter,2
1446,4
1447,4
1448,4
plaistered,1
1449,4
"birds,",4
1450,3
1451,4
1452,4
1453,3
"fields,",16
1454,3
1455,3
1456,3
1457,3
uncleanness.,7
"sitteth,",3
bathe,18
spit,10
saddle,4
soever,16
rideth,7
issue;,2
issue.,1
copulation,1
"copulation,",2
"separation,",4
separation;,1
separation.,2
1528,16
1529,16
1530,15
1531,15
"uncleanness,",8
1532,15
1533,14
attired,1
garments;,6
lots,14
scapegoat.,1
"fell,",9
"scapegoat,",1
scapegoat,2
censer,3
coals,20
eastward;,3
sins,99
reconciling,3
iniquities,33
"sins,",33
fit,9
dung.,2
"souls,",12
"anoint,",1
"atonement,",5
killeth,21
"sacrifices,",15
"devils,",18
whoring.,1
hunteth,1
catcheth,3
dust.,15
doings,21
"dwelt,",4
ordinances.,1
"judgments,",50
"ordinances,",8
approach,19
kin,6
uncover.,1
daughter’s,3
kinswoman.,2
aunt.,1
kinswomen,1
wickedness.,15
"nakedness,",6
carnally,3
"molech,",5
profane,27
"mankind,",4
womankind,1
confusion.,4
itself,26
vomiteth,1
inhabitants.,1
abominations;,3
abominations,50
defiled;),1
spue,3
spued,1
"abominations,",12
"customs,",2
"idols,",30
will.,15
abominable;,1
accepted.,2
profaned,14
reap,21
gleanings,1
glean,9
grape,5
vineyard;,4
"steal,",9
"falsely,",5
defraud,4
rob,8
stumblingblock,10
"blind,",22
unrighteousness,11
honor,1
talebearer,5
rebuke,36
"avenge,",1
grudge,3
statutes.,16
gender,2
diverse,8
"bondmaid,",2
"redeemed,",5
freedom,1
scourged;,1
"death,",86
free.,8
increase,64
"enchantment,",1
mar,6
cuttings,2
print,4
marks,2
prostitute,1
whore;,1
"whoredom,",11
"sabbaths,",17
reverence,10
familiar,18
"spirits,",17
"wizards,",5
hoary,3
dwelleth,54
thyself;,8
"judgment,",51
"meteyard,",1
"balances,",4
"weights,",3
"hin,",1
molech;,2
stones.,14
ways,101
"family,",9
whoredom,9
turneth,32
committeth,19
adultery,15
adulterer,3
adulteress,2
death;,29
confusion;,2
"sickness,",4
"fountain,",4
uncovereth,3
uncle’s,7
childless.,3
manners,5
floweth,12
severed,3
2027,13
"wizard,",2
"kin,",2
husband;,3
defiled.,8
baldness,6
corner,25
"beard,",5
"whore,",5
profane;,2
playing,6
profaneth,1
"body,",50
virginity.,3
divorced,2
"profane,",4
"lame,",8
flat,2
"nose,",4
"superfluous,",1
"brokenfooted,",1
"brokenhanded,",1
"crookbackt,",1
"dwarf,",1
"scurvy,",2
"scabbed,",2
broken;,7
blemish;,3
sanctuaries,5
"leper,",5
hath;,2
unless,8
things;,28
thing.,38
"divorced,",2
"youth,",24
"unwittingly,",2
"vows,",10
freewill,17
"beeves,",5
goats.,7
acceptable,19
accomplish,12
beeves,2
accepted;,1
"broken,",21
"maimed,",6
"wen,",1
superfluous,2
"bruised,",2
"crushed,",1
cut;,1
stranger’s,2
corruption,7
blemishes,1
thenceforth,3
"cow,",3
"ewe,",1
up;,50
2232,7
name;,20
2233,7
feasts,14
"convocations,",3
feasts.,2
convocation;,7
seasons.,3
servile,12
hin.,1
parched,9
complete,3
loaves,20
deals;,1
dwellings,6
riddance,2
"reapest,",1
gleaning,5
blowing,4
"trumpets,",14
convocation.,1
ninth,32
celebrate,3
sabbath.,11
2334,9
tabernacles,14
2335,9
2336,7
solemn,29
assembly;,1
2337,7
2338,6
2339,6
2340,4
boughs,12
willows,4
brook;,2
rejoice,139
2341,3
2342,3
2343,3
"booths,",4
2344,3
cake.,1
"rows,",3
"memorial,",4
"continually,",14
sons’;,2
statute.,1
israelitish,3
blasphemed,12
(and,11
"shelomith,",3
"dibri,",1
dan),1
"ward,",5
blasphemeth,3
good;,29
"breach,",5
prune,2
vineyard.,10
its,1
accord,11
"reap,",6
undressed,1
jubile,12
fiftieth,4
liberty,17
